longitude,latitude,value_avg,depth_category,depth_mid,country_name,region,year,decade,variable
30.5167,-29.5833,54.9,Deep,105.0,South Africa,Southern Africa,1975.0,1970s,clay
27.30333,-27.10667,30.0,Deep,61.0,South Africa,Southern Africa,1974.0,1970s,clay
26.55333,-27.17,18.0,Deep,115.0,South Africa,Southern Africa,1977.0,1970s,clay
30.56389,-23.96667,46.0,Surface,12.5,South Africa,Southern Africa,1973.0,1970s,clay
29.23667,-24.05667,30.0,Deep,85.0,South Africa,Southern Africa,1983.0,1980s,clay
26.13611,-25.43333,43.0,Deep,60.0,South Africa,Southern Africa,1980.0,1980s,clay
24.205556,-24.418889,3.0,Mid,35.0,Botswana,Southern Africa,1988.0,1980s,clay
26.88111,-30.94389,19.0,Surface,12.0,South Africa,Southern Africa,1989.0,1980s,clay
25.76111,-30.80139,20.0,Mid,43.5,South Africa,Southern Africa,1982.0,1980s,clay
17.71333,-28.91333,5.0,Deep,135.0,South Africa,Southern Africa,1977.0,1970s,clay
30.58167,-27.35333,30.0,Deep,62.5,South Africa,Southern Africa,1977.0,1970s,clay
30.273333,-29.518333,34.5,Deep,85.0,South Africa,Southern Africa,1975.0,1970s,clay
25.47333,-28.18333,9.0,Surface,17.5,South Africa,Southern Africa,1973.0,1970s,clay
26.16333,-28.91,47.0,Deep,80.0,South Africa,Southern Africa,1973.0,1970s,clay
22.83611,-31.20694,24.0,Mid,45.0,South Africa,Southern Africa,1993.0,1990s,clay
18.44722,-33.00528,3.0,Mid,40.0,South Africa,Southern Africa,1977.0,1970s,clay
23.15833,-29.1125,11.0,Surface,11.5,South Africa,Southern Africa,1986.0,1980s,clay
30.33972,-29.49722,40.0,Deep,88.0,South Africa,Southern Africa,1976.0,1970s,clay
27.96333,-27.85833,29.0,Deep,115.0,South Africa,Southern Africa,1987.0,1980s,clay
28.791111,-22.426111,25.0,Deep,90.0,Botswana,Southern Africa,1989.0,1980s,clay
26.627778,-23.130556,52.0,Surface,13.0,Botswana,Southern Africa,1986.0,1980s,clay
26.155556,-24.623611,26.0,Deep,120.0,Botswana,Southern Africa,1985.0,1980s,clay
29.38333,-24.04333,36.0,Mid,44.0,South Africa,Southern Africa,1983.0,1980s,clay
24.56,-28.13,44.0,Surface,10.0,South Africa,Southern Africa,1974.0,1970s,clay
27.08889,-30.17111,48.0,Mid,32.0,South Africa,Southern Africa,1990.0,1990s,clay
30.3333,-29.3333,53.7,Mid,30.0,South Africa,Southern Africa,1975.0,1970s,clay
31.015,-27.74333,20.0,Deep,75.0,South Africa,Southern Africa,1977.0,1970s,clay
30.0387992858887,-27.5349998474121,19.4,Surface,10.0,South Africa,Southern Africa,,,clay
25.804167,-24.6775,27.0,Deep,61.5,Botswana,Southern Africa,1988.0,1980s,clay
17.71333,-28.91333,5.0,Surface,15.0,South Africa,Southern Africa,1977.0,1970s,clay
26.608889,-22.3825,6.0,Surface,20.0,Botswana,Southern Africa,1979.0,1970s,clay
26.456944,-24.554167,24.0,Surface,7.5,Botswana,Southern Africa,1985.0,1980s,clay
26.5625,-23.149722,17.0,Mid,35.0,Botswana,Southern Africa,1988.0,1980s,clay
27.83333,-31.52667,37.0,Deep,92.5,South Africa,Southern Africa,1989.0,1980s,clay
27.24667,-29.52667,65.0,Deep,60.0,South Africa,Southern Africa,1973.0,1970s,clay
29.25333,-27.72667,18.0,Deep,52.5,South Africa,Southern Africa,1973.0,1970s,clay
30.54167,-27.07167,21.0,Mid,50.0,South Africa,Southern Africa,1972.0,1970s,clay
27.737222,-23.041111,21.0,Surface,12.5,Botswana,Southern Africa,1982.0,1980s,clay
26.90833,-31.06667,11.0,Surface,12.5,South Africa,Southern Africa,1989.0,1980s,clay
27.46305,-31.81333,28.0,Deep,115.0,South Africa,Southern Africa,2000.0,2000s,clay
27.82333,-26.78667,3.0,Surface,20.0,South Africa,Southern Africa,1977.0,1970s,clay
26.21806,-25.62667,24.0,Deep,91.0,South Africa,Southern Africa,1980.0,1980s,clay
24.941111,-24.095833,19.0,Deep,85.0,Botswana,Southern Africa,1988.0,1980s,clay
27.68278,-31.3,16.0,Mid,27.5,South Africa,Southern Africa,1989.0,1980s,clay
26.155556,-24.669444,46.0,Deep,62.5,Botswana,Southern Africa,1985.0,1980s,clay
27.17333,-28.69,58.0,Deep,62.5,South Africa,Southern Africa,1972.0,1970s,clay
25.536111,-24.088889,8.0,Deep,70.0,Botswana,Southern Africa,1985.0,1980s,clay
26.4424514770508,-23.0062923431396,35.3,Surface,10.0,Botswana,Southern Africa,,,clay
31.1861,-29.4194,3.4,Deep,95.0,South Africa,Southern Africa,1975.0,1970s,clay
25.330833,-24.099167,4.0,Mid,42.5,Botswana,Southern Africa,1988.0,1980s,clay
24.8,-24.513889,30.0,Deep,95.5,Botswana,Southern Africa,1986.0,1980s,clay
25.51667,-28.56667,28.0,Deep,63.5,South Africa,Southern Africa,1973.0,1970s,clay
32.07333,-28.68333,28.0,Deep,75.0,South Africa,Southern Africa,1976.0,1970s,clay
17.45833,-29.22083,3.0,Surface,7.5,South Africa,Southern Africa,1977.0,1970s,clay
26.561111,-23.111111,21.0,Deep,51.0,Botswana,Southern Africa,1986.0,1980s,clay
27.10139,-31.60056,25.0,Surface,10.0,South Africa,Southern Africa,2001.0,2000s,clay
27.905,-30.82083,19.0,Surface,17.5,South Africa,Southern Africa,1989.0,1980s,clay
29.7475,-31.07167,45.0,Mid,25.0,South Africa,Southern Africa,1997.0,1990s,clay
26.75556,-31.36639,37.0,Deep,85.0,South Africa,Southern Africa,1989.0,1980s,clay
28.86333,-30.23056,25.0,Deep,75.0,South Africa,Southern Africa,1999.0,1990s,clay
25.633333,-25.191667,26.0,Mid,35.0,Botswana,Southern Africa,1984.0,1980s,clay
19.57,-28.84333,5.0,Surface,15.0,South Africa,Southern Africa,1978.0,1970s,clay
22.82639,-30.22278,13.0,Deep,53.5,South Africa,Southern Africa,1991.0,1990s,clay
26.93333,-26.85,55.0,Mid,35.0,South Africa,Southern Africa,1977.0,1970s,clay
26.627778,-23.130556,61.0,Mid,38.5,Botswana,Southern Africa,1986.0,1980s,clay
31.98167,-27.60833,66.0,Mid,38.0,South Africa,Southern Africa,1972.0,1970s,clay
29.98333,-25.86111,31.0,Deep,91.0,South Africa,Southern Africa,1977.0,1970s,clay
22.68667,-28.93333,8.0,Deep,70.0,South Africa,Southern Africa,1974.0,1970s,clay
25.847222,-24.829444,9.0,Deep,125.0,Botswana,Southern Africa,1983.0,1980s,clay
27.869444,-22.843056,17.0,Deep,52.5,Botswana,Southern Africa,1982.0,1980s,clay
25.131944,-25.144444,18.0,Deep,57.5,Botswana,Southern Africa,1985.0,1980s,clay
32.447,-26.089,13.0,Mid,32.5,Mozambique,Eastern Africa,1961.0,1960s,clay
29.67139,-31.30833,49.0,Deep,100.0,South Africa,Southern Africa,1998.0,1990s,clay
27.759722,-22.795833,24.0,Mid,40.0,Botswana,Southern Africa,1982.0,1980s,clay
25.80139,-33.33278,29.0,Deep,148.0,South Africa,Southern Africa,1983.0,1980s,clay
30.11667,-24.55,52.0,Surface,16.5,South Africa,Southern Africa,1977.0,1970s,clay
26.5575,-23.124722,14.0,Surface,7.5,Botswana,Southern Africa,1988.0,1980s,clay
27.75556,-31.76889,26.0,Surface,15.0,South Africa,Southern Africa,2000.0,2000s,clay
27.35333,-25.20333,4.0,Mid,40.0,South Africa,Southern Africa,1981.0,1980s,clay
25.133333,-25.011111,11.0,Deep,90.0,Botswana,Southern Africa,1985.0,1980s,clay
31.015,-27.74333,13.0,Surface,7.5,South Africa,Southern Africa,1977.0,1970s,clay
27.31833,-25.50167,30.0,Deep,98.5,South Africa,Southern Africa,1980.0,1980s,clay
30.84778,-25.64472,40.0,Surface,15.0,South Africa,Southern Africa,1973.0,1970s,clay
30.5167,-29.5833,45.8,Surface,15.0,South Africa,Southern Africa,1975.0,1970s,clay
29.21445,-30.1375,32.0,Deep,65.0,South Africa,Southern Africa,1989.0,1980s,clay
26.5375,-23.083333,7.0,Surface,8.5,Botswana,Southern Africa,1988.0,1980s,clay
28.37333,-30.29194,46.0,Deep,80.0,South Africa,Southern Africa,1999.0,1990s,clay
29.29167,-26.3,30.0,Deep,68.5,South Africa,Southern Africa,1973.0,1970s,clay
24.205556,-24.418889,4.0,Deep,92.5,Botswana,Southern Africa,1988.0,1980s,clay
25.748611,-24.802778,10.0,Surface,7.5,Botswana,Southern Africa,1985.0,1980s,clay
28.791111,-22.426111,19.0,Mid,50.0,Botswana,Southern Africa,1989.0,1980s,clay
30.566667,-29.416667,7.9,Surface,7.5,South Africa,Southern Africa,1975.0,1970s,clay
23.706667,-26.423333,9.0,Deep,82.5,South Africa,Southern Africa,1973.0,1970s,clay
28.82778,-26.23889,39.0,Deep,123.0,South Africa,Southern Africa,1973.0,1970s,clay
29.87167,-27.84833,36.0,Mid,47.5,South Africa,Southern Africa,1978.0,1970s,clay
30.0408000946045,-27.5634002685547,13.2,Surface,10.0,South Africa,Southern Africa,,,clay
28.65055,-30.46305,7.0,Mid,47.5,South Africa,Southern Africa,1999.0,1990s,clay
26.35,-26.38333,33.0,Deep,78.0,South Africa,Southern Africa,1974.0,1970s,clay
26.75556,-31.36639,14.0,Mid,22.5,South Africa,Southern Africa,1989.0,1980s,clay
30.658333,-29.45,37.1,Deep,170.0,South Africa,Southern Africa,1975.0,1970s,clay
30.783333,-29.066667,52.4,Deep,87.5,South Africa,Southern Africa,1975.0,1970s,clay
18.36833,-32.55222,4.0,Surface,20.0,South Africa,Southern Africa,1974.0,1970s,clay
29.09167,-26.16389,18.0,Deep,57.0,South Africa,Southern Africa,1976.0,1970s,clay
26.876667,-22.358611,17.0,Deep,135.0,Botswana,Southern Africa,1982.0,1980s,clay
22.7371006011963,-29.9505004882812,14.7,Surface,10.0,South Africa,Southern Africa,,,clay
27.46667,-26.32667,21.0,Deep,59.0,South Africa,Southern Africa,1977.0,1970s,clay
25.355556,-25.311111,7.0,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,clay
26.365278,-23.921667,12.0,Mid,40.0,Botswana,Southern Africa,1982.0,1980s,clay
28.54972,-30.25556,11.0,Mid,50.0,South Africa,Southern Africa,1999.0,1990s,clay
27.759722,-22.795833,30.0,Deep,90.0,Botswana,Southern Africa,1982.0,1980s,clay
17.79472,-30.17111,40.0,Mid,42.5,South Africa,Southern Africa,1977.0,1970s,clay
29.14444,-31.5775,27.0,Deep,110.0,South Africa,Southern Africa,1998.0,1990s,clay
30.55278,-29.41389,10.0,Mid,27.0,South Africa,Southern Africa,1975.0,1970s,clay
29.61111,-26.96111,50.0,Mid,46.0,South Africa,Southern Africa,1973.0,1970s,clay
26.393611,-23.047222,17.0,Deep,110.0,Botswana,Southern Africa,1980.0,1980s,clay
26.81333,-24.80333,45.0,Deep,100.0,South Africa,Southern Africa,1984.0,1980s,clay
26.901111,-22.376111,48.0,Deep,145.0,Botswana,Southern Africa,1982.0,1980s,clay
25.799722,-24.528611,10.0,Mid,40.0,Botswana,Southern Africa,1989.0,1980s,clay
26.463056,-22.638056,17.0,Surface,15.0,Botswana,Southern Africa,1981.0,1980s,clay
27.43667,-28.21,19.0,Surface,18.0,South Africa,Southern Africa,1976.0,1970s,clay
25.573611,-25.025,10.0,Deep,65.0,Botswana,Southern Africa,1984.0,1980s,clay
28.36583,-32.61361,55.0,Mid,25.0,South Africa,Southern Africa,1999.0,1990s,clay
26.901111,-22.376111,52.0,Deep,67.5,Botswana,Southern Africa,1982.0,1980s,clay
27.02639,-32.07167,7.0,Deep,115.0,South Africa,Southern Africa,1977.0,1970s,clay
29.90528,-31.00528,35.0,Mid,22.0,South Africa,Southern Africa,1995.0,1990s,clay
27.68667,-26.54667,47.0,Deep,55.0,South Africa,Southern Africa,1977.0,1970s,clay
25.952778,-24.665278,40.0,Mid,45.0,Botswana,Southern Africa,1985.0,1980s,clay
27.991667,-22.922222,30.0,Mid,31.5,Botswana,Southern Africa,1980.0,1980s,clay
29.87,-27.465,41.0,Deep,105.0,South Africa,Southern Africa,1976.0,1970s,clay
28.54667,-31.40139,27.0,Surface,20.0,South Africa,Southern Africa,2000.0,2000s,clay
25.761111,-25.043056,7.0,Mid,32.5,Botswana,Southern Africa,1984.0,1980s,clay
31.98167,-27.60833,61.0,Surface,1.5,South Africa,Southern Africa,1972.0,1970s,clay
27.04028,-31.16611,17.0,Surface,17.5,South Africa,Southern Africa,1989.0,1980s,clay
27.67389,-31.66694,32.0,Mid,25.0,South Africa,Southern Africa,2000.0,2000s,clay
18.11333,-30.81667,5.0,Deep,95.0,South Africa,Southern Africa,1977.0,1970s,clay
25.27,-27.25667,7.0,Deep,77.0,South Africa,Southern Africa,1972.0,1970s,clay
28.70472,-31.37444,53.0,Deep,65.0,South Africa,Southern Africa,2000.0,2000s,clay
23.9792995452881,-29.7994003295898,15.4,Surface,10.0,South Africa,Southern Africa,,,clay
24.82778,-33.775,18.0,Surface,10.0,South Africa,Southern Africa,1984.0,1980s,clay
28.687222,-22.375556,28.0,Mid,40.0,Botswana,Southern Africa,1989.0,1980s,clay
25.355556,-25.311111,9.0,Mid,40.0,Botswana,Southern Africa,1985.0,1980s,clay
29.04167,-26.47222,39.0,Deep,55.5,South Africa,Southern Africa,1976.0,1970s,clay
25.697222,-25.1375,29.0,Deep,150.0,Botswana,Southern Africa,1988.0,1980s,clay
22.11861,-29.40917,8.0,Deep,105.0,South Africa,Southern Africa,1973.0,1970s,clay
26.16333,-28.91,11.0,Surface,15.0,South Africa,Southern Africa,1973.0,1970s,clay
27.666667,-22.998889,28.0,Deep,100.0,Botswana,Southern Africa,1982.0,1980s,clay
25.5875,-24.697222,13.0,Deep,140.0,Botswana,Southern Africa,1985.0,1980s,clay
26.56333,-26.84,25.0,Mid,43.0,South Africa,Southern Africa,1977.0,1970s,clay
28.52278,-30.3725,20.0,Mid,50.0,South Africa,Southern Africa,1999.0,1990s,clay
25.911111,-24.268056,5.0,Surface,12.5,Botswana,Southern Africa,1985.0,1980s,clay
21.10333,-30.0,59.0,Surface,7.5,South Africa,Southern Africa,1980.0,1980s,clay
25.6375,-25.129167,9.0,Mid,25.0,Botswana,Southern Africa,1984.0,1980s,clay
24.83333,-25.99667,6.0,Mid,50.0,South Africa,Southern Africa,1973.0,1970s,clay
26.373056,-23.841944,11.0,Mid,42.5,Botswana,Southern Africa,1982.0,1980s,clay
28.87361,-25.41833,26.0,Deep,54.5,South Africa,Southern Africa,1976.0,1970s,clay
28.38611,-26.08333,45.0,Deep,100.0,South Africa,Southern Africa,1972.0,1970s,clay
28.20083,-31.76111,22.0,Surface,13.0,South Africa,Southern Africa,2000.0,2000s,clay
26.85333,-28.69333,47.0,Mid,22.5,South Africa,Southern Africa,1972.0,1970s,clay
27.76667,-30.80944,18.0,Surface,7.5,South Africa,Southern Africa,1989.0,1980s,clay
28.4,-25.01,65.0,Mid,22.5,South Africa,Southern Africa,1976.0,1970s,clay
26.901111,-22.376111,24.0,Surface,12.5,Botswana,Southern Africa,1982.0,1980s,clay
27.33417,-31.82667,69.0,Mid,30.0,South Africa,Southern Africa,2000.0,2000s,clay
29.06389,-30.63944,24.0,Surface,7.5,South Africa,Southern Africa,1998.0,1990s,clay
27.96333,-27.85833,32.0,Surface,15.0,South Africa,Southern Africa,1987.0,1980s,clay
26.473611,-24.580556,25.0,Deep,85.0,Botswana,Southern Africa,1985.0,1980s,clay
27.00333,-26.39333,26.0,Mid,44.0,South Africa,Southern Africa,1977.0,1970s,clay
28.28639,-25.08417,26.0,Surface,15.0,South Africa,Southern Africa,1976.0,1970s,clay
22.92667,-28.89667,15.0,Deep,67.5,South Africa,Southern Africa,1974.0,1970s,clay
30.066667,-29.916667,52.3,Deep,130.0,South Africa,Southern Africa,1975.0,1970s,clay
24.205556,-24.418889,6.0,Surface,5.0,Botswana,Southern Africa,1988.0,1980s,clay
25.798611,-24.498611,10.0,Deep,52.5,Botswana,Southern Africa,1986.0,1980s,clay
27.038889,-22.909167,23.0,Surface,10.0,Botswana,Southern Africa,1982.0,1980s,clay
24.86,-28.65333,6.0,Surface,17.5,South Africa,Southern Africa,1974.0,1970s,clay
28.65055,-30.46305,9.0,Surface,15.0,South Africa,Southern Africa,1999.0,1990s,clay
32.447,-26.089,11.0,Surface,10.0,Mozambique,Eastern Africa,1961.0,1960s,clay
24.741111,-24.540278,5.0,Surface,7.5,Botswana,Southern Africa,1988.0,1980s,clay
25.838056,-24.818611,31.0,Mid,35.0,Botswana,Southern Africa,1985.0,1980s,clay
25.952778,-24.665278,23.0,Deep,100.0,Botswana,Southern Africa,1985.0,1980s,clay
23.9277000427246,-29.820499420166,15.3,Surface,10.0,South Africa,Southern Africa,,,clay
25.636111,-25.143056,34.0,Deep,80.0,Botswana,Southern Africa,1984.0,1980s,clay
24.903333,-24.373333,19.0,Deep,65.0,Botswana,Southern Africa,1988.0,1980s,clay
27.711111,-22.85,28.0,Deep,80.0,Botswana,Southern Africa,1982.0,1980s,clay
27.666667,-22.998889,16.0,Surface,10.0,Botswana,Southern Africa,1982.0,1980s,clay
18.51306,-29.98,3.0,Surface,5.0,South Africa,Southern Africa,1977.0,1970s,clay
30.658333,-29.45,21.5,Surface,10.0,South Africa,Southern Africa,1975.0,1970s,clay
31.98167,-27.60833,65.0,Surface,13.0,South Africa,Southern Africa,1972.0,1970s,clay
30.65333,-23.2,33.0,Deep,115.0,South Africa,Southern Africa,1993.0,1990s,clay
29.14444,-31.5775,40.0,Surface,20.0,South Africa,Southern Africa,1998.0,1990s,clay
26.55333,-27.17,24.0,Deep,77.5,South Africa,Southern Africa,1977.0,1970s,clay
24.01722,-33.99222,12.0,Mid,49.0,South Africa,Southern Africa,1983.0,1980s,clay
27.658333,-22.586111,8.0,Surface,15.0,Botswana,Southern Africa,1988.0,1980s,clay
25.806944,-24.651389,12.0,Mid,22.5,Botswana,Southern Africa,1985.0,1980s,clay
22.71333,-26.44,9.0,Deep,70.0,South Africa,Southern Africa,1973.0,1970s,clay
26.627778,-23.130556,69.0,Deep,125.0,Botswana,Southern Africa,1986.0,1980s,clay
25.388056,-25.414444,34.0,Deep,52.5,Botswana,Southern Africa,1987.0,1980s,clay
26.825,-22.4325,8.0,Surface,12.5,Botswana,Southern Africa,1979.0,1970s,clay
32.447,-26.089,17.0,Deep,95.0,Mozambique,Eastern Africa,1961.0,1960s,clay
28.31667,-24.35667,6.0,Deep,75.0,South Africa,Southern Africa,1983.0,1980s,clay
28.38611,-26.08333,12.0,Surface,7.5,South Africa,Southern Africa,1972.0,1970s,clay
30.65833,-29.44444,32.0,Mid,42.5,South Africa,Southern Africa,1975.0,1970s,clay
28.19667,-24.26,8.0,Surface,9.0,South Africa,Southern Africa,1983.0,1980s,clay
25.6,-25.127778,8.0,Surface,12.5,Botswana,Southern Africa,1984.0,1980s,clay
25.09333,-27.95667,24.0,Mid,40.0,South Africa,Southern Africa,1973.0,1970s,clay
26.5625,-23.149722,22.0,Deep,70.0,Botswana,Southern Africa,1988.0,1980s,clay
27.65,-22.570833,10.0,Surface,5.0,Botswana,Southern Africa,1988.0,1980s,clay
26.3948974609375,-23.0741863250732,11.4,Surface,10.0,Botswana,Southern Africa,,,clay
26.450278,-24.605833,20.0,Surface,7.5,Botswana,Southern Africa,1985.0,1980s,clay
25.27667,-33.2,33.0,Surface,6.0,South Africa,Southern Africa,1983.0,1980s,clay
25.341667,-25.327778,27.0,Mid,45.0,Botswana,Southern Africa,1985.0,1980s,clay
23.9832000732422,-29.8379001617432,13.1,Surface,10.0,South Africa,Southern Africa,,,clay
22.18667,-33.93361,13.0,Surface,10.0,South Africa,Southern Africa,1975.0,1970s,clay
25.49667,-34.01278,4.0,Deep,57.5,South Africa,Southern Africa,1972.0,1970s,clay
26.627778,-23.130556,54.0,Surface,3.0,Botswana,Southern Africa,1986.0,1980s,clay
24.85,-27.02667,12.0,Surface,7.5,South Africa,Southern Africa,1978.0,1970s,clay
28.715,-31.06333,49.0,Deep,75.0,South Africa,Southern Africa,1999.0,1990s,clay
25.540278,-24.091667,24.0,Deep,130.0,Botswana,Southern Africa,1985.0,1980s,clay
25.236111,-25.255556,5.0,Deep,87.5,Botswana,Southern Africa,1985.0,1980s,clay
29.29167,-26.3,18.0,Mid,21.5,South Africa,Southern Africa,1973.0,1970s,clay
28.65139,-32.18917,49.0,Deep,65.0,South Africa,Southern Africa,1999.0,1990s,clay
26.35,-29.31,24.0,Surface,7.5,South Africa,Southern Africa,1973.0,1970s,clay
27.014722,-22.748889,27.0,Deep,155.0,Botswana,Southern Africa,1986.0,1980s,clay
22.7819004058838,-29.9279003143311,13.6,Surface,10.0,South Africa,Southern Africa,,,clay
26.627778,-23.130556,62.0,Deep,73.5,Botswana,Southern Africa,1986.0,1980s,clay
29.90167,-27.75278,18.0,Surface,15.0,South Africa,Southern Africa,1976.0,1970s,clay
25.34333,-28.09333,9.0,Deep,61.0,South Africa,Southern Africa,1973.0,1970s,clay
27.616111,-22.597222,10.0,Surface,7.5,Botswana,Southern Africa,1988.0,1980s,clay
25.183333,-23.516667,5.0,Surface,10.0,Botswana,Southern Africa,1989.0,1980s,clay
32.722,-26.431,6.0,Deep,91.0,Mozambique,Eastern Africa,1962.0,1960s,clay
27.666667,-22.998889,28.0,Mid,45.0,Botswana,Southern Africa,1982.0,1980s,clay
25.570833,-25.029167,28.0,Deep,75.0,Botswana,Southern Africa,1984.0,1980s,clay
25.6375,-25.129167,12.0,Deep,60.0,Botswana,Southern Africa,1984.0,1980s,clay
27.67389,-31.66694,31.0,Deep,85.0,South Africa,Southern Africa,2000.0,2000s,clay
28.687222,-22.375556,17.0,Surface,10.0,Botswana,Southern Africa,1989.0,1980s,clay
26.51333,-28.45,14.0,Surface,12.5,South Africa,Southern Africa,1973.0,1970s,clay
30.658333,-29.45,49.2,Deep,110.0,South Africa,Southern Africa,1975.0,1970s,clay
25.695833,-24.951389,51.0,Deep,70.0,Botswana,Southern Africa,1985.0,1980s,clay
29.16667,-24.86333,10.0,Deep,75.0,South Africa,Southern Africa,1983.0,1980s,clay
26.945,-30.79833,18.0,Surface,10.0,South Africa,Southern Africa,1989.0,1980s,clay
30.33972,-29.49722,36.0,Mid,41.5,South Africa,Southern Africa,1976.0,1970s,clay
29.96667,-27.26667,50.0,Mid,21.0,South Africa,Southern Africa,1972.0,1970s,clay
26.38333,-29.12667,24.0,Mid,50.0,South Africa,Southern Africa,1973.0,1970s,clay
25.41667,-28.22667,14.0,Deep,97.5,South Africa,Southern Africa,1973.0,1970s,clay
22.92667,-28.89667,14.0,Deep,120.0,South Africa,Southern Africa,1974.0,1970s,clay
27.29667,-24.36667,33.0,Deep,54.0,South Africa,Southern Africa,1985.0,1980s,clay
17.84389,-29.83556,3.0,Surface,10.0,South Africa,Southern Africa,1977.0,1970s,clay
26.41611,-25.05806,15.0,Surface,14.0,South Africa,Southern Africa,1978.0,1970s,clay
25.836944,-24.770278,31.0,Deep,120.0,Botswana,Southern Africa,1985.0,1980s,clay
31.015,-28.025,14.0,Surface,12.5,South Africa,Southern Africa,1977.0,1970s,clay
29.18861,-22.755,17.0,Mid,42.5,South Africa,Southern Africa,1992.0,1990s,clay
27.29667,-28.68667,53.0,Deep,93.5,South Africa,Southern Africa,1973.0,1970s,clay
29.38333,-24.04333,52.0,Deep,89.0,South Africa,Southern Africa,1983.0,1980s,clay
26.13333,-26.93333,10.0,Surface,10.0,South Africa,Southern Africa,1977.0,1970s,clay
29.18861,-22.755,17.0,Deep,77.5,South Africa,Southern Africa,1992.0,1990s,clay
32.575,-25.066111,26.7,Deep,120.0,Mozambique,Eastern Africa,1983.0,1980s,clay
29.87667,-30.49694,16.0,Deep,60.0,South Africa,Southern Africa,1998.0,1990s,clay
29.35333,-24.1,22.0,Surface,12.5,South Africa,Southern Africa,1983.0,1980s,clay
30.4564170837402,-29.4782848358154,68.6,Deep,70.0,South Africa,Southern Africa,1975.0,1970s,clay
26.473611,-24.580556,36.0,Surface,7.5,Botswana,Southern Africa,1985.0,1980s,clay
30.0701446533203,-29.8955478668213,41.2,Mid,40.0,South Africa,Southern Africa,1975.0,1970s,clay
30.4564170837402,-29.4782848358154,51.9,Deep,105.0,South Africa,Southern Africa,1975.0,1970s,clay
26.79889,-31.68528,36.0,Deep,98.0,South Africa,Southern Africa,2000.0,2000s,clay
22.7819004058838,-29.9279003143311,18.4,Surface,10.0,South Africa,Southern Africa,,,clay
27.773611,-23.033889,15.0,Mid,50.0,Botswana,Southern Africa,1980.0,1980s,clay
30.4161834716797,-29.5428905487061,11.8,Deep,57.5,South Africa,Southern Africa,1975.0,1970s,clay
28.77917,-30.85056,37.0,Deep,105.0,South Africa,Southern Africa,2000.0,2000s,clay
26.470833,-24.5875,50.0,Surface,2.5,Botswana,Southern Africa,1985.0,1980s,clay
26.473611,-24.580556,33.0,Mid,37.5,Botswana,Southern Africa,1985.0,1980s,clay
25.07333,-28.53,12.0,Surface,6.0,South Africa,Southern Africa,1973.0,1970s,clay
25.784722,-24.813889,33.0,Surface,10.0,Botswana,Southern Africa,1985.0,1980s,clay
24.291667,-24.470833,7.0,Mid,22.5,Botswana,Southern Africa,1988.0,1980s,clay
26.837778,-22.291944,14.0,Deep,160.0,Botswana,Southern Africa,1982.0,1980s,clay
28.67,-24.05,5.0,Deep,74.0,South Africa,Southern Africa,1983.0,1980s,clay
27.616111,-22.597222,36.0,Deep,65.0,Botswana,Southern Africa,1988.0,1980s,clay
29.13667,-31.29083,60.0,Surface,17.5,South Africa,Southern Africa,1998.0,1990s,clay
27.211111,-22.680556,17.0,Surface,10.0,Botswana,Southern Africa,1982.0,1980s,clay
28.88611,-26.02222,34.0,Deep,55.5,South Africa,Southern Africa,1976.0,1970s,clay
24.741111,-24.540278,10.0,Deep,67.5,Botswana,Southern Africa,1988.0,1980s,clay
27.815,-31.31444,46.0,Deep,90.0,South Africa,Southern Africa,1989.0,1980s,clay
18.63528,-29.1875,2.0,Mid,32.5,South Africa,Southern Africa,1977.0,1970s,clay
23.9757995605469,-29.8197994232178,15.2,Surface,10.0,South Africa,Southern Africa,,,clay
29.71806,-23.50333,10.0,Mid,46.0,South Africa,Southern Africa,1993.0,1990s,clay
27.41333,-28.91333,12.0,Surface,20.0,South Africa,Southern Africa,1976.0,1970s,clay
25.697222,-25.138889,20.0,Surface,10.0,Botswana,Southern Africa,1988.0,1980s,clay
26.891667,-23.099444,6.0,Deep,220.0,Botswana,Southern Africa,1980.0,1980s,clay
16.56667,-28.66,4.0,Surface,3.0,South Africa,Southern Africa,1977.0,1970s,clay
27.389722,-23.381389,8.0,Surface,15.0,Botswana,Southern Africa,1983.0,1980s,clay
25.968889,-24.654167,34.0,Deep,105.0,Botswana,Southern Africa,1985.0,1980s,clay
29.74167,-25.24333,26.0,Surface,18.0,South Africa,Southern Africa,1976.0,1970s,clay
26.0375,-25.06583,8.0,Deep,56.5,South Africa,Southern Africa,1978.0,1970s,clay
26.4424514770508,-23.0062923431396,26.1,Surface,10.0,Botswana,Southern Africa,,,clay
31.05,-24.9,49.0,Mid,25.0,South Africa,Southern Africa,1973.0,1970s,clay
28.19361,-30.86667,42.0,Surface,15.0,South Africa,Southern Africa,1989.0,1980s,clay
29.17222,-30.83861,61.0,Surface,7.5,South Africa,Southern Africa,1998.0,1990s,clay
22.7618999481201,-29.9099998474121,10.7,Surface,10.0,South Africa,Southern Africa,,,clay
26.745278,-23.168333,27.0,Deep,162.5,Botswana,Southern Africa,1980.0,1980s,clay
26.717222,-23.166111,13.0,Surface,15.0,Botswana,Southern Africa,1980.0,1980s,clay
26.75556,-31.36639,10.0,Deep,52.5,South Africa,Southern Africa,1989.0,1980s,clay
27.991667,-22.922222,22.0,Deep,140.0,Botswana,Southern Africa,1980.0,1980s,clay
